Student_ID,Actual,Random Forest (sum),Random Forest (mean),Gradient Boosting (sum),Gradient Boosting (mean),Decision Tree (sum),Decision Tree (mean),KNN (sum),KNN (mean),XGBoost (sum),XGBoost (mean),LightGBM (sum),LightGBM (mean),Logistic Regression (sum),Logistic Regression (mean)
2683857,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
631311,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
610687,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
567888,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active
564931,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
233153,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
595495,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
497468,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
2002046,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
485312,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
573488,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn
559813,Withdrawn,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Withdrawn
291745,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
613874,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
153785,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
594342,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
649079,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active
534991,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Withdrawn,Active,Withdrawn,Withdrawn
406311,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn
332945,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Active,Active,Active
265497,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn
413087,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active
1715896,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
548602,Withdrawn,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
547399,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Active
64450,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn
685287,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
611542,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Active
422479,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn
554664,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
654031,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
1810759,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
515491,Withdrawn,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Active,Active,Active,Active
598713,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn
573166,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active
571776,Active,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
540686,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
689493,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Active,Active,Active
473965,Withdrawn,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
679760,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active
546961,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active
551299,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
571503,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
645948,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn
576949,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
611255,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
536660,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn
545704,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
565582,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active
340627,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active
646844,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
429015,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Active
491966,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active
2687858,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
559609,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
2528966,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Active,Withdrawn,Active
676265,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
646085,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn
560072,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn
529723,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
134563,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
607668,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
602895,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn
572431,Active,Withdrawn,Active,Active,Active,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn
2327072,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
1578222,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active
470637,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
59185,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active
630372,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active
612082,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
650770,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
445351,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
2128283,Active,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
279653,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Withdrawn,Active
632623,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn
563016,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn
1098728,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
549424,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
469154,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
607453,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
510759,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
596699,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
629309,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
370184,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Active,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn
2170320,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
603440,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
503668,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active
641896,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn
471018,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active
560074,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
622764,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Withdrawn,Withdrawn
583113,Active,Withdrawn,Withdrawn,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn,Active,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn
549397,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
598074,Active,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
533324,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
628347,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active
596451,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
474246,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
1822731,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active
497130,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
625838,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn
545223,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn
370865,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
630896,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
568223,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
153788,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
630393,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
2097046,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
368935,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
554083,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active
623290,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn
557053,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
505871,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
309709,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn
234311,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
398439,Withdrawn,Withdrawn,Active,Active,Active,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn
525942,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active
576516,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
691907,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active
649291,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
654339,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
532665,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Active
601008,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Withdrawn,Withdrawn
627924,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
627190,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
2471673,Active,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Withdrawn
577069,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
2025589,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
610577,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active
289304,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active
577280,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn
250163,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
119471,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn
696329,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
600407,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn
587192,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
596490,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
593727,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn
2284583,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
656277,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
1930146,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active
600796,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
571992,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
610537,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
595496,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
623347,Withdrawn,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn
